"Year,""Trade.Flow"",""Reporter"",""Commodity.Code"",""Trade.Value..US.."",""Group"""
"2010,""Exports"",""Bulgaria"",204,31298,""Other countries"""
"2010,""Exports"",""Bulgaria"",204,251855,""Other countries"""
"2010,""Exports"",""Bulgaria"",204,136891,""Other countries"""
"2010,""Exports"",""Bulgaria"",204,84083,""Other countries"""
"2010,""Exports"",""Germany"",204,136,""Other countries"""
"2010,""Exports"",""Iceland"",204,483506,""Other countries"""
"2010,""Exports"",""Iceland"",204,280715,""Other countries"""
"2010,""Exports"",""Iceland"",204,86730,""Other countries"""
"2010,""Exports"",""New Zealand"",204,720431,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1816963,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1521927,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1986818,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1115095,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1075241,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1372980,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1591050,""Other countries"""
"2010,""Exports"",""New Zealand"",204,792520,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1014639,""Other countries"""
"2010,""Exports"",""New Zealand"",204,377334,""Other countries"""
"2010,""Exports"",""New Zealand"",204,1808598,""Other countries"""
"2010,""Exports"",""Norway"",204,177,""Other countries"""
"2010,""Exports"",""Norway"",204,439,""Other countries"""
"2010,""Exports"",""Norway"",204,588,""Other countries"""
"2010,""Exports"",""Norway"",204,532,""Other countries"""
"2010,""Exports"",""Norway"",204,331,""Other countries"""
"2010,""Exports"",""United Arab Emirates"",204,2501,""Other countries"""
"2010,""Re-exports"",""United Arab Emirates"",204,2501,""Other countries"""
"2010,""Exports"",""United Arab Emirates"",204,2180,""Other countries"""
"2010,""Re-exports"",""United Arab Emirates"",204,2180,""Other countries"""
"2010,""Exports"",""United Arab Emirates"",204,948,""Other countries"""
"2010,""Re-exports"",""United Arab Emirates"",204,948,""Other countries"""
"2010,""Exports"",""United Kingdom"",204,20032,""Other countries"""
"2010,""Exports"",""United Kingdom"",204,17026,""Other countries"""
"2010,""Exports"",""United Kingdom"",204,33945,""Other countries"""
"2010,""Exports"",""Uruguay"",204,497726,""Other countries"""
"2010,""Exports"",""Uruguay"",204,452741,""Other countries"""
"2010,""Exports"",""Uruguay"",204,597251,""Other countries"""
"2010,""Exports"",""Uruguay"",204,142147,""Other countries"""
"2010,""Exports"",""Uruguay"",204,210459,""Other countries"""
"2010,""Exports"",""Uruguay"",204,279472,""Other countries"""
"2010,""Exports"",""Uruguay"",204,164855,""Other countries"""
"2010,""Exports"",""Uruguay"",204,81097,""Other countries"""
"2010,""Exports"",""Uruguay"",204,76625,""Other countries"""
"2011,""Exports"",""Australia"",204,1312551,""Other countries"""
"2011,""Exports"",""Australia"",204,3210695,""Other countries"""
"2011,""Exports"",""Australia"",204,1610850,""Other countries"""
"2011,""Exports"",""Australia"",204,837534,""Other countries"""
"2011,""Exports"",""Australia"",204,852358,""Other countries"""
"2011,""Exports"",""Australia"",204,1069311,""Other countries"""
"2011,""Exports"",""Australia"",204,1841150,""Other countries"""
"2011,""Exports"",""Australia"",204,1983551,""Other countries"""
"2011,""Exports"",""Australia"",204,3308680,""Other countries"""
"2011,""Exports"",""Australia"",204,2841958,""Other countries"""
"2011,""Exports"",""Australia"",204,816178,""Other countries"""
"2011,""Exports"",""Australia"",204,1983723,""Other countries"""
"2011,""Exports"",""EU-28"",204,28212,""Other countries"""
"2011,""Exports"",""EU-28"",204,11919,""Other countries"""
"2011,""Exports"",""EU-28"",204,15508,""Other countries"""
"2011,""Exports"",""EU-28"",204,5634,""Other countries"""
"2011,""Exports"",""EU-28"",204,12523,""Other countries"""
"2011,""Exports"",""EU-28"",204,26461,""Other countries"""
"2011,""Exports"",""EU-28"",204,153,""Other countries"""
"2011,""Exports"",""EU-28"",204,8099,""Other countries"""
"2011,""Exports"",""EU-28"",204,17962,""Other countries"""
"2011,""Exports"",""EU-28"",204,23221,""Other countries"""
"2011,""Exports"",""Chile"",204,57624,""Other countries"""
"2011,""Exports"",""Denmark"",204,158,""Other countries"""
"2011,""Exports"",""Iceland"",204,93002,""Other countries"""
"2011,""Exports"",""Iceland"",204,10787,""Other countries"""
"2011,""Exports"",""Iceland"",204,41342,""Other countries"""
"2011,""Exports"",""Iceland"",204,117174,""Other countries"""
"2011,""Exports"",""New Zealand"",204,3091225,""Other countries"""
"2011,""Exports"",""New Zealand"",204,2176091,""Other countries"""
"2011,""Exports"",""New Zealand"",204,3770336,""Other countries"""
"2011,""Exports"",""New Zealand"",204,3405056,""Other countries"""
"2011,""Exports"",""New Zealand"",204,5000065,""Other countries"""
"2011,""Exports"",""New Zealand"",204,4118305,""Other countries"""
"2011,""Exports"",""New Zealand"",204,2949648,""Other countries"""
"2011,""Exports"",""New Zealand"",204,2643904,""Other countries"""
"2011,""Exports"",""New Zealand"",204,1809435,""Other countries"""
"2011,""Exports"",""New Zealand"",204,3214390,""Other countries"""
"2011,""Exports"",""New Zealand"",204,542109,""Other countries"""
"2011,""Exports"",""New Zealand"",204,1784190,""Other countries"""
"2011,""Exports"",""Norway"",204,665,""Other countries"""
"2011,""Exports"",""Norway"",204,574,""Other countries"""
"2011,""Exports"",""Norway"",204,274,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,28208,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,11928,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,15495,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,5626,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,12524,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,26490,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,8105,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,17978,""Other countries"""
"2011,""Exports"",""United Kingdom"",204,23261,""Other countries"""
"2011,""Exports"",""Uruguay"",204,269363,""Other countries"""
"2011,""Exports"",""Uruguay"",204,158986,""Other countries"""
"2011,""Exports"",""Uruguay"",204,274219,""Other countries"""
"2011,""Exports"",""Uruguay"",204,231969,""Other countries"""
"2011,""Exports"",""Uruguay"",204,336797,""Other countries"""
"2011,""Exports"",""Uruguay"",204,75521,""Other countries"""
"2011,""Exports"",""Uruguay"",204,501017,""Other countries"""
"2011,""Exports"",""Uruguay"",204,201853,""Other countries"""
"2011,""Exports"",""Uruguay"",204,508041,""Other countries"""
"2011,""Exports"",""Uruguay"",204,81981,""Other countries"""
"2011,""Exports"",""Uruguay"",204,82299,""Other countries"""
"2012,""Exports"",""Argentina"",204,118412,""Other countries"""
"2012,""Exports"",""Argentina"",204,51041,""Other countries"""
"2012,""Exports"",""Argentina"",204,213363,""Other countries"""
"2012,""Exports"",""Argentina"",204,244867,""Other countries"""
"2012,""Exports"",""Argentina"",204,28526,""Other countries"""
"2012,""Exports"",""Australia"",204,588011,""Other countries"""
"2012,""Exports"",""Australia"",204,1605094,""Other countries"""
"2012,""Exports"",""Australia"",204,2219117,""Other countries"""
"2012,""Exports"",""Australia"",204,2058796,""Other countries"""
"2012,""Exports"",""Australia"",204,2359076,""Other countries"""
"2012,""Exports"",""Australia"",204,1322525,""Other countries"""
"2012,""Exports"",""Australia"",204,1033760,""Other countries"""
"2012,""Exports"",""Australia"",204,1481044,""Other countries"""
"2012,""Exports"",""Australia"",204,1585187,""Other countries"""
"2012,""Exports"",""Australia"",204,3759034,""Other countries"""
"2012,""Exports"",""Australia"",204,2152231,""Other countries"""
"2012,""Exports"",""Australia"",204,3097464,""Other countries"""
"2012,""Exports"",""EU-28"",204,9952,""Other countries"""
"2012,""Exports"",""EU-28"",204,103499,""Other countries"""
"2012,""Imports"",""EU-28"",204,50225,""Other countries"""
"2012,""Exports"",""EU-28"",204,177561,""Other countries"""
"2012,""Exports"",""EU-28"",204,63555,""Other countries"""
"2012,""Exports"",""EU-28"",204,9787,""Other countries"""
"2012,""Exports"",""EU-28"",204,66156,""Other countries"""
"2012,""Exports"",""EU-28"",204,12801,""Other countries"""
"2012,""Exports"",""Bulgaria"",204,97528,""Other countries"""
"2012,""Exports"",""Bulgaria"",204,155113,""Other countries"""
"2012,""Exports"",""Bulgaria"",204,63537,""Other countries"""
"2012,""Exports"",""Chile"",204,109030,""Other countries"""
"2012,""Exports"",""Chile"",204,52772,""Other countries"""
"2012,""Exports"",""Chile"",204,146894,""Other countries"""
"2012,""Exports"",""Chile"",204,134042,""Other countries"""
"2012,""Exports"",""Chile"",204,146827,""Other countries"""
"2012,""Exports"",""Chile"",204,161102,""Other countries"""
"2012,""Exports"",""France"",204,66161,""Other countries"""
"2012,""Exports"",""Iceland"",204,15247,""Other countries"""
"2012,""Exports"",""Iceland"",204,314807,""Other countries"""
"2012,""Exports"",""Iceland"",204,246866,""Other countries"""
"2012,""Exports"",""Iceland"",204,290872,""Other countries"""
"2012,""Exports"",""Iceland"",204,164199,""Other countries"""
"2012,""Exports"",""Iceland"",204,572107,""Other countries"""
"2012,""Exports"",""New Zealand"",204,895316,""Other countries"""
"2012,""Exports"",""New Zealand"",204,2634587,""Other countries"""
"2012,""Exports"",""New Zealand"",204,2576009,""Other countries"""
"2012,""Exports"",""New Zealand"",204,3152283,""Other countries"""
"2012,""Exports"",""New Zealand"",204,2637982,""Other countries"""
"2012,""Exports"",""New Zealand"",204,2543454,""Other countries"""
"2012,""Exports"",""New Zealand"",204,2709158,""Other countries"""
"2012,""Exports"",""New Zealand"",204,1406719,""Other countries"""
"2012,""Exports"",""New Zealand"",204,1511139,""Other countries"""
"2012,""Exports"",""New Zealand"",204,1868897,""Other countries"""
"2012,""Exports"",""New Zealand"",204,400406,""Other countries"""
"2012,""Exports"",""New Zealand"",204,988653,""Other countries"""
"2012,""Exports"",""Poland"",204,5911,""Other countries"""
"2012,""Exports"",""Poland"",204,9958,""Other countries"""
"2012,""Exports"",""United Kingdom"",204,9960,""Other countries"""
"2012,""Exports"",""United Kingdom"",204,22441,""Other countries"""
"2012,""Exports"",""United Kingdom"",204,12808,""Other countries"""
"2012,""Exports"",""Uruguay"",204,91963,""Other countries"""
"2012,""Exports"",""Uruguay"",204,332809,""Other countries"""
"2012,""Exports"",""Uruguay"",204,113479,""Other countries"""
"2012,""Exports"",""Uruguay"",204,73721,""Other countries"""
"2012,""Exports"",""Uruguay"",204,141986,""Other countries"""
"2012,""Exports"",""Uruguay"",204,276891,""Other countries"""
"2012,""Exports"",""Uruguay"",204,407610,""Other countries"""
"2012,""Exports"",""Uruguay"",204,755257,""Other countries"""
"2012,""Exports"",""Uruguay"",204,635181,""Other countries"""
"2012,""Exports"",""Uruguay"",204,423720,""Other countries"""
"2013,""Exports"",""Australia"",204,2364242,""Other countries"""
"2013,""Exports"",""Australia"",204,2408557,""Other countries"""
"2013,""Exports"",""Australia"",204,2500668,""Other countries"""
"2013,""Exports"",""Australia"",204,1632110,""Other countries"""
"2013,""Exports"",""Australia"",204,1410946,""Other countries"""
"2013,""Exports"",""Australia"",204,1320094,""Other countries"""
"2013,""Exports"",""Australia"",204,2154506,""Other countries"""
"2013,""Exports"",""Australia"",204,1745561,""Other countries"""
"2013,""Exports"",""Australia"",204,1382615,""Other countries"""
"2013,""Exports"",""Australia"",204,2979688,""Other countries"""
"2013,""Exports"",""Australia"",204,2291032,""Other countries"""
"2013,""Exports"",""Australia"",204,1637479,""Other countries"""
"2013,""Exports"",""EU-28"",204,410,""Other countries"""
"2013,""Imports"",""EU-28"",204,4160,""Other countries"""
"2013,""Exports"",""EU-28"",204,7008,""Other countries"""
"2013,""Exports"",""EU-28"",204,2464,""Other countries"""
"2013,""Exports"",""EU-28"",204,2222,""Other countries"""
"2013,""Exports"",""EU-28"",204,2581,""Other countries"""
"2013,""Exports"",""EU-28"",204,1970,""Other countries"""
"2013,""Exports"",""EU-28"",204,3188,""Other countries"""
"2013,""Exports"",""EU-28"",204,6478,""Other countries"""
"2013,""Exports"",""EU-28"",204,5628,""Other countries"""
"2013,""Exports"",""Chile"",204,77457,""Other countries"""
"2013,""Exports"",""Hungary"",204,442,""Other countries"""
"2013,""Imports"",""Hungary"",204,4049,""Other countries"""
"2013,""Exports"",""Hungary"",204,6820,""Other countries"""
"2013,""Exports"",""Hungary"",204,2490,""Other countries"""
"2013,""Exports"",""Hungary"",204,2282,""Other countries"""
"2013,""Exports"",""Hungary"",204,1356,""Other countries"""
"2013,""Exports"",""Hungary"",204,1974,""Other countries"""
"2013,""Exports"",""Hungary"",204,3087,""Other countries"""
"2013,""Exports"",""Hungary"",204,3179,""Other countries"""
"2013,""Exports"",""Hungary"",204,5613,""Other countries"""
"2013,""Exports"",""Iceland"",204,53953,""Other countries"""
"2013,""Exports"",""Iceland"",204,88158,""Other countries"""
"2013,""Exports"",""Iceland"",204,58091,""Other countries"""
"2013,""Exports"",""Iceland"",204,75967,""Other countries"""
"2013,""Exports"",""Iceland"",204,41408,""Other countries"""
"2013,""Exports"",""Iceland"",204,62853,""Other countries"""
"2013,""Exports"",""Iceland"",204,214724,""Other countries"""
"2013,""Exports"",""Iceland"",204,304029,""Other countries"""
"2013,""Exports"",""Iceland"",204,156346,""Other countries"""
"2013,""Exports"",""Ireland"",204,1230,""Other countries"""
"2013,""Exports"",""Ireland"",204,3377,""Other countries"""
"2013,""Exports"",""Rep. of Korea"",204,384,""Other countries"""
"2013,""Exports"",""New Zealand"",204,2431565,""Other countries"""
"2013,""Exports"",""New Zealand"",204,1812303,""Other countries"""
"2013,""Exports"",""New Zealand"",204,3322769,""Other countries"""
"2013,""Exports"",""New Zealand"",204,3219793,""Other countries"""
"2013,""Exports"",""New Zealand"",204,4394963,""Other countries"""
"2013,""Exports"",""New Zealand"",204,1762680,""Other countries"""
"2013,""Exports"",""New Zealand"",204,1925030,""Other countries"""
"2013,""Exports"",""New Zealand"",204,2285558,""Other countries"""
"2013,""Exports"",""New Zealand"",204,2016058,""Other countries"""
"2013,""Exports"",""New Zealand"",204,1764458,""Other countries"""
"2013,""Exports"",""New Zealand"",204,689153,""Other countries"""
"2013,""Exports"",""New Zealand"",204,1431893,""Other countries"""
"2013,""Exports"",""Norway"",204,722,""Other countries"""
"2013,""Exports"",""Norway"",204,1310,""Other countries"""
"2013,""Exports"",""Norway"",204,1437,""Other countries"""
"2013,""Exports"",""United States of America"",204,6194,""Other countries"""
"2014,""Exports"",""Argentina"",204,282008,""Other countries"""
"2014,""Exports"",""Argentina"",204,18643,""Other countries"""
"2014,""Exports"",""Argentina"",204,42597,""Other countries"""
"2014,""Exports"",""Australia"",204,1017813,""Other countries"""
"2014,""Exports"",""Australia"",204,2199222,""Other countries"""
"2014,""Exports"",""Australia"",204,2170890,""Other countries"""
"2014,""Exports"",""Australia"",204,1864634,""Other countries"""
"2014,""Exports"",""Australia"",204,1747838,""Other countries"""
"2014,""Exports"",""Australia"",204,4848317,""Other countries"""
"2014,""Exports"",""Australia"",204,4574450,""Other countries"""
"2014,""Exports"",""Australia"",204,3423427,""Other countries"""
"2014,""Exports"",""Australia"",204,3214460,""Other countries"""
"2014,""Exports"",""Australia"",204,2095283,""Other countries"""
"2014,""Exports"",""Australia"",204,975124,""Other countries"""
"2014,""Exports"",""Australia"",204,299961,""Other countries"""
"2014,""Exports"",""EU-28"",204,4191,""Other countries"""
"2014,""Exports"",""EU-28"",204,6399,""Other countries"""
"2014,""Exports"",""EU-28"",204,3819,""Other countries"""
"2014,""Exports"",""EU-28"",204,9578,""Other countries"""
"2014,""Exports"",""EU-28"",204,8658,""Other countries"""
"2014,""Exports"",""EU-28"",204,8783,""Other countries"""
"2014,""Exports"",""Chile"",204,74880,""Other countries"""
"2014,""Exports"",""Chile"",204,74271,""Other countries"""
"2014,""Exports"",""Chile"",204,71640,""Other countries"""
"2014,""Exports"",""Chile"",204,321220,""Other countries"""
"2014,""Exports"",""Chile"",204,309807,""Other countries"""
"2014,""Exports"",""Chile"",204,60560,""Other countries"""
"2014,""Exports"",""Chile"",204,61482,""Other countries"""
"2014,""Imports"",""France"",204,52697,""Other countries"""
"2014,""Exports"",""Hungary"",204,4287,""Other countries"""
"2014,""Exports"",""Hungary"",204,6342,""Other countries"""
"2014,""Exports"",""Hungary"",204,9898,""Other countries"""
"2014,""Exports"",""Hungary"",204,8945,""Other countries"""
"2014,""Exports"",""Hungary"",204,8953,""Other countries"""
"2014,""Exports"",""Iceland"",204,68187,""Other countries"""
"2014,""Exports"",""Iceland"",204,114101,""Other countries"""
"2014,""Exports"",""Iceland"",204,105363,""Other countries"""
"2014,""Exports"",""Iceland"",204,207691,""Other countries"""
"2014,""Exports"",""Iceland"",204,196440,""Other countries"""
"2014,""Exports"",""Iceland"",204,16668,""Other countries"""
"2014,""Exports"",""Iceland"",204,48638,""Other countries"""
"2014,""Exports"",""Iceland"",204,174602,""Other countries"""
"2014,""Exports"",""Iceland"",204,458094,""Other countries"""
"2014,""Exports"",""Iceland"",204,218446,""Other countries"""
"2014,""Exports"",""Ireland"",204,3819,""Other countries"""
"2014,""Exports"",""New Zealand"",204,1994385,""Other countries"""
"2014,""Exports"",""New Zealand"",204,1965912,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2443130,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2230729,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2762273,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2564807,""Other countries"""
"2014,""Exports"",""New Zealand"",204,3330452,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2284954,""Other countries"""
"2014,""Exports"",""New Zealand"",204,1698426,""Other countries"""
"2014,""Exports"",""New Zealand"",204,2542253,""Other countries"""
"2014,""Exports"",""New Zealand"",204,680516,""Other countries"""
"2014,""Exports"",""New Zealand"",204,920036,""Other countries"""
"2014,""Exports"",""Norway"",204,1319,""Other countries"""
"2014,""Exports"",""Norway"",204,639,""Other countries"""
"2014,""Exports"",""Uruguay"",204,337698,""Other countries"""
"2014,""Exports"",""Uruguay"",204,53819,""Other countries"""
"2014,""Exports"",""Uruguay"",204,130523,""Other countries"""
"2014,""Exports"",""Uruguay"",204,221734,""Other countries"""
"2014,""Exports"",""Uruguay"",204,290633,""Other countries"""
"2014,""Exports"",""Uruguay"",204,58894,""Other countries"""
"2014,""Exports"",""Uruguay"",204,23320,""Other countries"""
"2014,""Exports"",""Uruguay"",204,171784,""Other countries"""
"2014,""Exports"",""Uruguay"",204,126346,""Other countries"""
"2014,""Exports"",""Uruguay"",204,144704,""Other countries"""
"2015,""Exports"",""Argentina"",204,61620,""Other countries"""
"2015,""Exports"",""Australia"",204,67694,""Other countries"""
"2015,""Exports"",""Australia"",204,23370,""Other countries"""
"2015,""Exports"",""Australia"",204,273346,""Other countries"""
"2015,""Exports"",""Australia"",204,980158,""Other countries"""
"2015,""Exports"",""Australia"",204,1163684,""Other countries"""
"2015,""Exports"",""Australia"",204,724058,""Other countries"""
"2015,""Exports"",""Australia"",204,879577,""Other countries"""
"2015,""Exports"",""Australia"",204,1083104,""Other countries"""
"2015,""Exports"",""Australia"",204,1199684,""Other countries"""
"2015,""Exports"",""Australia"",204,935758,""Other countries"""
"2015,""Exports"",""Australia"",204,904637,""Other countries"""
"2015,""Exports"",""EU-28"",204,6507,""Other countries"""
"2015,""Exports"",""EU-28"",204,224,""Other countries"""
"2015,""Exports"",""EU-28"",204,5933,""Other countries"""
"2015,""Exports"",""EU-28"",204,339,""Other countries"""
"2015,""Exports"",""EU-28"",204,410,""Other countries"""
"2015,""Exports"",""EU-28"",204,590,""Other countries"""
"2015,""Exports"",""EU-28"",204,320,""Other countries"""
"2015,""Exports"",""Chile"",204,63537,""Other countries"""
"2015,""Exports"",""Chile"",204,62735,""Other countries"""
"2015,""Exports"",""Chile"",204,128304,""Other countries"""
"2015,""Exports"",""Estonia"",204,225,""Other countries"""
"2015,""Exports"",""Estonia"",204,218,""Other countries"""
"2015,""Exports"",""Estonia"",204,339,""Other countries"""
"2015,""Exports"",""Estonia"",204,410,""Other countries"""
"2015,""Exports"",""Estonia"",204,591,""Other countries"""
"2015,""Exports"",""Estonia"",204,320,""Other countries"""
"2015,""Imports"",""France"",204,56380,""Other countries"""
"2015,""Imports"",""France"",204,47430,""Other countries"""
"2015,""Imports"",""France"",204,49393,""Other countries"""
"2015,""Exports"",""Hungary"",204,6446,""Other countries"""
"2015,""Exports"",""Hungary"",204,5544,""Other countries"""
"2015,""Exports"",""Iceland"",204,90862,""Other countries"""
"2015,""Exports"",""Iceland"",204,40196,""Other countries"""
"2015,""Exports"",""Iceland"",204,56795,""Other countries"""
"2015,""Exports"",""Iceland"",204,647301,""Other countries"""
"2015,""Exports"",""Iceland"",204,329010,""Other countries"""
"2015,""Exports"",""Iceland"",204,184785,""Other countries"""
"2015,""Imports"",""Netherlands"",204,366,""Other countries"""
"2015,""Exports"",""Netherlands"",204,7,""Other countries"""
"2015,""Imports"",""Netherlands"",204,314,""Other countries"""
"2015,""Exports"",""New Zealand"",204,525184,""Other countries"""
"2015,""Exports"",""New Zealand"",204,414227,""Other countries"""
"2015,""Exports"",""New Zealand"",204,391322,""Other countries"""
"2015,""Exports"",""New Zealand"",204,506245,""Other countries"""
"2015,""Exports"",""New Zealand"",204,601069,""Other countries"""
"2015,""Exports"",""New Zealand"",204,857891,""Other countries"""
"2015,""Exports"",""New Zealand"",204,1216334,""Other countries"""
"2015,""Exports"",""New Zealand"",204,1050969,""Other countries"""
"2015,""Exports"",""New Zealand"",204,1038494,""Other countries"""
"2015,""Exports"",""New Zealand"",204,478205,""Other countries"""
"2015,""Exports"",""New Zealand"",204,276435,""Other countries"""
"2015,""Exports"",""New Zealand"",204,635371,""Other countries"""
"2015,""Exports"",""Norway"",204,1666,""Other countries"""
"2015,""Exports"",""Norway"",204,2716,""Other countries"""
"2015,""Exports"",""Norway"",204,252,""Other countries"""
"2015,""Exports"",""Norway"",204,1111,""Other countries"""
"2015,""Exports"",""Norway"",204,324,""Other countries"""
"2015,""Exports"",""Uruguay"",204,81275,""Other countries"""
"2016,""Exports"",""Argentina"",204,46175,""Other countries"""
"2016,""Exports"",""Australia"",204,398217,""Other countries"""
"2016,""Exports"",""Australia"",204,617845,""Other countries"""
"2016,""Exports"",""Australia"",204,1401396,""Other countries"""
"2016,""Exports"",""Australia"",204,507257,""Other countries"""
"2016,""Exports"",""Australia"",204,551342,""Other countries"""
"2016,""Exports"",""Australia"",204,788366,""Other countries"""
"2016,""Exports"",""Australia"",204,35646,""Other countries"""
"2016,""Exports"",""Australia"",204,349299,""Other countries"""
"2016,""Exports"",""Australia"",204,475044,""Other countries"""
"2016,""Exports"",""Australia"",204,323918,""Other countries"""
"2016,""Exports"",""Australia"",204,420462,""Other countries"""
"2016,""Exports"",""Australia"",204,521299,""Other countries"""
"2016,""Imports"",""EU-28"",204,5298,""Other countries"""
"2016,""Exports"",""EU-28"",204,10598,""Other countries"""
"2016,""Imports"",""EU-28"",204,5222,""Other countries"""
"2016,""Exports"",""EU-28"",204,14323,""Other countries"""
"2016,""Exports"",""Chile"",204,47007,""Other countries"""
"2016,""Imports"",""France"",204,35107,""Other countries"""
"2016,""Imports"",""France"",204,48106,""Other countries"""
"2016,""Imports"",""France"",204,26450,""Other countries"""
"2016,""Imports"",""France"",204,15721,""Other countries"""
"2016,""Imports"",""France"",204,41170,""Other countries"""
"2016,""Exports"",""Greece"",204,3876,""Other countries"""
"2016,""Imports"",""Hungary"",204,5287,""Other countries"""
"2016,""Exports"",""Hungary"",204,10574,""Other countries"""
"2016,""Exports"",""Iceland"",204,37604,""Other countries"""
"2016,""Exports"",""Iceland"",204,42524,""Other countries"""
"2016,""Exports"",""Iceland"",204,174533,""Other countries"""
"2016,""Exports"",""Iceland"",204,402576,""Other countries"""
"2016,""Exports"",""Iceland"",204,266374,""Other countries"""
"2016,""Exports"",""Iceland"",204,274242,""Other countries"""
"2016,""Exports"",""Iceland"",204,259796,""Other countries"""
"2016,""Exports"",""Iceland"",204,143512,""Other countries"""
"2016,""Exports"",""New Zealand"",204,498176,""Other countries"""
"2016,""Exports"",""New Zealand"",204,657269,""Other countries"""
"2016,""Exports"",""New Zealand"",204,810585,""Other countries"""
"2016,""Exports"",""New Zealand"",204,632681,""Other countries"""
"2016,""Exports"",""New Zealand"",204,773833,""Other countries"""
"2016,""Exports"",""New Zealand"",204,648219,""Other countries"""
"2016,""Exports"",""New Zealand"",204,469939,""Other countries"""
"2016,""Exports"",""New Zealand"",204,538885,""Other countries"""
"2016,""Exports"",""New Zealand"",204,350205,""Other countries"""
"2016,""Exports"",""New Zealand"",204,500759,""Other countries"""
"2016,""Exports"",""New Zealand"",204,490766,""Other countries"""
"2016,""Exports"",""New Zealand"",204,576515,""Other countries"""
"2016,""Exports"",""Norway"",204,2282,""Other countries"""
"2017,""Exports"",""Australia"",204,482123,""Other countries"""
"2017,""Exports"",""Australia"",204,473568,""Other countries"""
"2017,""Exports"",""Australia"",204,191802,""Other countries"""
"2017,""Exports"",""Australia"",204,838345,""Other countries"""
"2017,""Exports"",""Australia"",204,489860,""Other countries"""
"2017,""Exports"",""Australia"",204,273780,""Other countries"""
"2017,""Exports"",""Australia"",204,102298,""Other countries"""
"2017,""Exports"",""Australia"",204,690227,""Other countries"""
"2017,""Exports"",""Australia"",204,411287,""Other countries"""
"2017,""Exports"",""Australia"",204,965019,""Other countries"""
"2017,""Exports"",""Australia"",204,677207,""Other countries"""
"2017,""Exports"",""Australia"",204,959015,""Other countries"""
"2017,""Exports"",""EU-28"",204,3604,""Other countries"""
"2017,""Exports"",""EU-28"",204,5208,""Other countries"""
"2017,""Imports"",""France"",204,52074,""Other countries"""
"2017,""Imports"",""France"",204,70113,""Other countries"""
"2017,""Imports"",""France"",204,55062,""Other countries"""
"2017,""Imports"",""France"",204,77890,""Other countries"""
"2017,""Exports"",""Hungary"",204,3456,""Other countries"""
"2017,""Exports"",""Hungary"",204,5346,""Other countries"""
"2017,""Exports"",""Iceland"",204,220249,""Other countries"""
"2017,""Exports"",""Iceland"",204,97029,""Other countries"""
"2017,""Exports"",""Iceland"",204,103004,""Other countries"""
"2017,""Exports"",""Iceland"",204,329234,""Other countries"""
"2017,""Exports"",""Iceland"",204,399570,""Other countries"""
"2017,""Exports"",""Iceland"",204,163389,""Other countries"""
"2017,""Exports"",""New Zealand"",204,637252,""Other countries"""
"2017,""Exports"",""New Zealand"",204,1157180,""Other countries"""
"2017,""Exports"",""New Zealand"",204,703920,""Other countries"""
"2017,""Exports"",""New Zealand"",204,929423,""Other countries"""
"2017,""Exports"",""New Zealand"",204,418378,""Other countries"""
"2017,""Exports"",""New Zealand"",204,616962,""Other countries"""
"2017,""Exports"",""New Zealand"",204,401330,""Other countries"""
"2017,""Exports"",""New Zealand"",204,72913,""Other countries"""
"2017,""Exports"",""New Zealand"",204,126974,""Other countries"""
"2017,""Exports"",""New Zealand"",204,209277,""Other countries"""
"2017,""Exports"",""New Zealand"",204,197232,""Other countries"""
"2017,""Re-exports"",""New Zealand"",204,20403,""Other countries"""
"2017,""Exports"",""New Zealand"",204,287551,""Other countries"""
"2017,""Exports"",""Norway"",204,324,""Other countries"""
"2018,""Exports"",""Australia"",204,592699,""Other countries"""
"2018,""Exports"",""Australia"",204,448642,""Other countries"""
"2018,""Exports"",""Australia"",204,658136,""Other countries"""
"2018,""Exports"",""Australia"",204,1190289,""Other countries"""
"2018,""Exports"",""Australia"",204,122162,""Other countries"""
"2018,""Exports"",""Australia"",204,98823,""Other countries"""
"2018,""Exports"",""Australia"",204,331773,""Other countries"""
"2018,""Exports"",""Australia"",204,277244,""Other countries"""
"2018,""Exports"",""Australia"",204,774229,""Other countries"""
"2018,""Exports"",""Australia"",204,730077,""Other countries"""
